product_id|product_name|category|price
P12775|Audience|Hold|71.09
P12776|Them|Can|410.88
P12777|Itself|Really|42.04
P12778|Change|Forward|286.07
P12779|Resource|Along|220.32
P12780|Picture|Avoid|482.29
P12781|Someone|Property|122.2
P12782|Want|Happen|134.19
P12783|Culture|Up|160.93
P12784|Season|Glass|401.4
P12785|Coach|Sea|351.86
P12786|Wait|However|369.0
P12787|Rate|With|162.44
P12788|Visit|Much|139.62
P12789|Old|Them|41.97
P12790|Yeah|Then|105.34
P12791|Too|Deal|391.07
P12792|Smile|Old|294.43
P12793|Mean|Learn|81.93
P12794|Mean|Quality|86.37
P12795|Allow|Ten|235.7
P12796|Woman|Decade|206.22
P12797|Or|Current|270.28
P12798|Defense|Poor|482.49
P12799|Fish|We|107.78
P12800|Skill|Thank|157.61
P12801|Wait|Until|136.18
P12802|Move|East|64.36
P12803|Him|Across|83.02
P12804|Including|Avoid|344.6
P12805|Do|Fear|414.06
P12806|On|Company|349.95
P12807|Then|Ability|24.96
P12808|This|Special|418.78
P12809|Member|Image|167.26
P12810|Among|Same|50.15
P12811|War|Less|127.87
P12812|Skin|Field|181.09
P12813|Bed|Call|259.16
P12814|Carry|Traditional|340.21
P12815|Which|Happy|133.78
P12816|Available|Leader|495.38
P12817|Two|Laugh|20.39
P12818|Major|Allow|205.17
P12819|Respond|Mention|228.84
P12820|Hold|Director|375.3
P12821|Rest|Home|128.68
P12822|Own|Prove|233.71
P12823|Away|Enough|402.93
P12824|Interview|Again|74.2
P12825|Memory|Power|10.92
P12826|Consumer|Those|416.03
P12827|Interest|Million|491.37
P12828|Force|Clear|69.7
P12829|Six|Morning|412.72
P12830|When|Order|189.26
P12831|My|Long|317.0
P12832|Hand|Type|324.12
P12833|Stay|Wish|293.25
P12834|Impact|Fly|133.12
P12835|Sell|Something|407.31
P12836|Maintain|Beyond|15.79
P12837|Think|Us|36.91
P12838|Five|Necessary|451.74
P12839|Summer|South|224.5
P12840|Again|Determine|68.75
P12841|Billion|Nice|453.01
P12842|Look|Fund|415.53
P12843|Tv|Crime|169.12
P12844|Position|Soldier|26.13
P12845|Appear|Interview|233.19
P12846|Reach|Age|88.15
P12847|Change|Sit|289.07
P12848|Officer|Data|411.73
P12849|Hour|Edge|200.52
P12850|According|Manage|19.59
P12851|Investment|Quickly|343.19
P12852|Score|So|90.54
P12853|Hour|Experience|111.28
P12854|Offer|Son|97.64
P12855|Agency|Particular|143.53
P12856|Base|College|442.29
P12857|Meet|Wall|22.15
P12858|Tough|Customer|311.49
P12859|Trade|Will|126.66
P12860|Chair|It|151.08
P12861|Hit|Simple|208.94
P12862|Season|Imagine|277.59
P12863|Process|Letter|35.18
P12864|Keep|Me|143.49
P12865|Reason|Hear|72.93
P12866|Population|Rich|103.73
P12867|War|Trip|442.9
P12868|I|Write|265.28
P12869|Quite|Each|317.22
P12870|Light|Heavy|402.07
P12871|Already|Child|398.45
P12872|Police|Woman|494.75
P12873|Visit|Control|392.05
P12874|He|Where|182.76
P12875|Weight|Response|274.54
P12876|Red|Television|244.92
P12877|Prove|Magazine|456.78
P12878|Need|Act|253.68
P12879|Indeed|Full|197.25
P12880|Daughter|Source|94.01
P12881|Nature|Sing|162.84
P12882|Moment|Security|113.41
P12883|When|Shake|448.4
P12884|Effort|Rest|390.38
P12885|Kind|Coach|34.0
P12886|Number|Can|495.81
P12887|Set|Teacher|267.07
P12888|Debate|Data|384.59
P12889|Discuss|Speak|499.8
P12890|Seven|Recently|487.12
P12891|Experience|Oil|54.57
P12892|Challenge|Nice|330.15
P12893|Security|Authority|136.93
P12894|Morning|Kid|409.06
P12895|Whose|Entire|459.04
P12896|Attention|Ready|32.67
P12897|Receive|American|498.21
P12898|Part|Garden|113.61
P12899|Challenge|Determine|424.02
P12900|Investment|High|399.71
P12901|Employee|Air|180.63
P12902|Against|Media|420.42
P12903|Pressure|Any|423.38
P12904|Thank|Go|92.17
P12905|Conference|Item|298.3
P12906|Officer|Writer|404.07
P12907|Student|Activity|350.33
P12908|Try|Itself|457.42
P12909|Blood|Sound|18.96
P12910|Four|Chance|351.78
P12911|Little|Rate|474.04
P12912|Black|Road|283.99
P12913|Approach|Along|283.74
P12914|Future|Region|98.18
P12915|Foreign|Play|494.06
P12916|Officer|Little|441.41
P12917|Spring|Wait|248.65
P12918|Next|Nation|157.98
P12919|Feel|Debate|247.77
P12920|Back|Range|49.68
P12921|Subject|Wrong|120.15
P12922|Control|Draw|113.31
P12923|Draw|Walk|265.59
P12924|Now|There|5.34
P12925|Thus|Game|459.36
P12926|Arm|Than|104.72
P12927|Down|Per|69.59
P12928|Cup|Officer|359.88
P12929|Particularly|Good|459.8
P12930|Claim|Market|422.92
P12931|Agency|Evidence|165.18
P12932|With|Couple|15.85
P12933|Any|Hotel|295.37
P12934|More|Hotel|459.03
P12935|Speech|Return|388.31
P12936|Budget|Law|424.01
P12937|Seek|Series|431.03
P12938|Sound|Miss|480.48
P12939|Thousand|Pretty|189.93
P12940|Democratic|Third|471.25
P12941|In|Season|200.82
P12942|Hold|Stage|55.01
P12943|Reach|Military|154.37
P12944|Tax|Subject|72.54
P12945|Make|Relate|82.96
P12946|Manager|Look|474.6
P12947|Charge|At|396.96
P12948|Director|Difficult|480.53
P12949|Customer|Hand|326.34
P12950|Skill|Whole|91.23
P12951|Billion|Concern|484.53
P12952|Quickly|Task|348.31
P12953|Though|Its|464.78
P12954|Rather|Traditional|394.56
P12955|Threat|Less|115.5
P12956|Forward|Perhaps|296.53
P12957|Specific|Fish|91.8
P12958|Skill|Soldier|156.88
P12959|Thought|Perform|345.81
P12960|Attention|Anyone|68.04
P12961|Where|Lawyer|365.77
P12962|Guy|Western|474.65
P12963|Number|Current|474.61
P12964|We|Management|198.84
P12965|Pay|Line|497.17
P12966|Detail|Treatment|482.77
P12967|Stand|Might|21.03
P12968|Effect|Capital|303.18
P12969|Picture|Suffer|460.91
P12970|Today|After|483.93
P12971|Adult|People|114.34
P12972|Develop|Give|284.95
P12973|Plan|Everything|468.66
P12974|Authority|Heavy|74.62
P12975|Usually|Structure|373.94
P12976|Gas|And|122.81
P12977|But|Raise|491.28
P12978|Quality|Perform|88.1
P12979|Operation|Table|443.23
P12980|Character|Note|48.92
P12981|Play|Tv|355.94
P12982|Rise|Southern|321.36
P12983|Reality|Pressure|443.89
P12984|Generation|Suggest|226.08
P12985|Soon|Cold|136.28
P12986|According|Financial|128.52
P12987|Test|Single|38.56
P12988|Yet|Anything|132.05
P12989|Thus|She|58.48
P12990|Although|Job|5.63
P12991|Find|Win|196.04
P12992|Food|What|367.63
P12993|Thought|Organization|484.71
P12994|Why|Personal|442.85
P12995|Us|Report|249.08
P12996|For|International|192.46
P12997|Seem|Above|275.28
P12998|Home|Necessary|55.21
P12999|Popular|Source|242.35
P13000|Gun|West|432.71
P13001|Do|Mean|327.23
P13002|Decade|Box|345.14
P13003|Purpose|Actually|85.51
P13004|On|Drop|41.49
P13005|Serve|As|423.65
P13006|Increase|Technology|150.98
P13007|Thing|Federal|162.76
P13008|Key|Score|476.07
P13009|Compare|Ready|41.73
P13010|Stop|Onto|89.2
P13011|Wonder|Throughout|190.85
P13012|Seat|Brother|367.33
P13013|Scientist|Her|275.79
P13014|Senior|Take|449.57
P13015|Apply|Fast|51.09
P13016|Wrong|Argue|299.05
P13017|Blood|Charge|308.75
P13018|Scene|Carry|243.95
P13019|Sure|Pm|20.34
P13020|Spring|Group|471.51
P13021|Nation|Up|86.67
P13022|Factor|Wide|445.43
P13023|Move|Large|82.77
P13024|Leader|Win|55.12
P13025|Sit|State|106.75
P13026|Total|Job|99.04
P13027|Star|Describe|350.11
P13028|Miss|Bill|362.41
P13029|Structure|Bring|366.34
P13030|More|Foreign|136.31
P13031|Behavior|Understand|144.35
P13032|Majority|Compare|122.59
P13033|Free|Type|29.57
P13034|At|Generation|288.03
P13035|Major|Such|420.73
P13036|Bring|Against|81.03
P13037|Free|Three|183.61
P13038|Impact|View|216.66
P13039|Fill|Form|150.8
P13040|Drive|Image|332.7
P13041|Individual|Rule|302.11
P13042|Heavy|It|103.84
P13043|Voice|Professor|17.74
P13044|No|Agree|89.56
P13045|Look|Hour|149.45
P13046|Produce|Special|45.56
P13047|Team|Cup|422.67
P13048|Later|Strategy|157.63
P13049|Particularly|Store|201.75
P13050|Night|Population|247.1
P13051|Account|Until|332.21
P13052|Program|Wall|50.11
P13053|Admit|Note|274.34
P13054|Big|Small|96.52
P13055|Seat|Hand|443.32
P13056|Computer|Glass|187.85
P13057|Born|Mention|225.66
P13058|Art|Take|135.33
P13059|Old|Foreign|235.2
P13060|Value|Even|116.99
P13061|Lawyer|Natural|137.94
P13062|Road|Suffer|35.51
P13063|Building|Physical|377.36
P13064|Degree|Her|335.4
P13065|Strategy|Care|47.43
P13066|Between|Relationship|175.18
P13067|Forward|Painting|273.02
P13068|Save|Simply|485.5
P13069|Guess|Hair|296.91
P13070|Myself|Tend|279.03
P13071|Various|Into|421.19
P13072|Picture|Now|410.11
P13073|Plan|Data|212.22
P13074|Suggest|Blood|270.08
P13075|Enjoy|West|434.11
P13076|Step|Our|240.04
P13077|Stock|Rich|441.42
P13078|Long|Find|240.75
P13079|Over|Drug|44.08
P13080|Number|Growth|451.87
P13081|Notice|Should|358.58
P13082|Beat|Age|253.54
P13083|Other|Bar|450.73
P13084|Subject|Weight|401.22
P13085|Even|Religious|340.38
P13086|Work|Prevent|312.04
P13087|None|Five|64.54
P13088|Many|Involve|379.81
P13089|Skill|Morning|90.58
P13090|Produce|And|492.26
P13091|Lay|Probably|486.22
P13092|Goal|Send|405.19
P13093|Eye|Material|67.46
P13094|Attorney|Act|214.57
P13095|Rather|Special|494.2
P13096|Than|Follow|220.52
P13097|Collection|Interest|498.65
P13098|Box|Generation|315.48
P13099|Painting|Seek|417.88
P13100|Skill|Beat|132.65
P13101|Necessary|Research|455.85
P13102|Need|Only|457.52
P13103|In|Seek|38.17
P13104|Follow|Officer|197.11
P13105|Get|Serious|201.69
P13106|Do|Rate|166.43
P13107|Rule|Choice|141.72
P13108|Goal|Gas|231.79
P13109|Only|Effort|437.37
P13110|Long|Around|394.34
P13111|Relate|Technology|313.41
P13112|Inside|Born|263.67
P13113|Campaign|Summer|212.7
P13114|Health|Bank|210.15
P13115|His|World|78.36
P13116|Buy|Positive|296.03
P13117|Hear|Song|380.4
P13118|Article|Strong|470.13
P13119|Choose|Address|462.84
P13120|History|Spend|283.53
P13121|Or|Country|54.99
P13122|Much|Section|146.62
P13123|Type|Better|270.14
P13124|Hard|Fish|175.22
P13125|Market|Young|208.39
P13126|Whole|Image|194.61
P13127|Thousand|Identify|245.36
P13128|Foot|Deep|306.44
P13129|From|Brother|23.55
P13130|Thus|East|141.33
P13131|Fish|Around|76.21
P13132|Whatever|Many|306.28
P13133|Cultural|Market|348.36
P13134|Program|Speak|24.2
P13135|Article|Teacher|445.34
P13136|Pretty|Argue|169.09
P13137|Down|Risk|122.6
P13138|Perform|Ok|374.15
P13139|Light|Eat|460.81
P13140|Wrong|Party|449.03
P13141|Democratic|Thought|15.02
P13142|Participant|Century|409.61
P13143|Edge|Wrong|155.01
P13144|No|Second|143.77
P13145|Thing|Support|248.35
P13146|Security|Many|349.61
P13147|Street|Election|53.62
P13148|Must|Better|435.11
P13149|Interview|The|71.52
P13150|Work|Employee|487.24
P13151|Hit|Head|224.34
P13152|Much|Measure|413.78
P13153|Stop|Available|138.36
P13154|Enter|Science|211.3
P13155|Nothing|Rich|324.55
P13156|Central|Issue|98.03
P13157|Evening|Fast|109.64
P13158|Across|Free|412.86
P13159|Government|Open|371.77
P13160|Week|Draw|380.95
P13161|Whole|Should|434.26
P13162|Responsibility|Audience|411.4
P13163|Sister|Minute|260.06
P13164|Together|Together|83.69
P13165|High|There|159.01
P13166|Listen|Practice|255.86
P13167|Particularly|Company|72.15
P13168|Citizen|Way|426.39
P13169|Much|Build|440.27
P13170|That|Time|19.33
P13171|Trouble|Pull|100.42
P13172|Society|Avoid|417.3
P13173|Behind|Doctor|419.3
P13174|Past|Or|128.5
P13175|Value|Staff|230.94
P13176|Fly|Share|459.43
P13177|Rule|Series|353.79
P13178|Oil|Reflect|140.62
P13179|Garden|Clear|412.64
P13180|Information|Name|255.04
P13181|Who|Culture|319.53
P13182|Decade|While|66.32
P13183|Make|Position|20.13
P13184|Area|I|189.37
P13185|See|Food|299.05
P13186|Smile|Station|92.9
P13187|Sure|Already|435.89
P13188|Agree|Ground|295.51
P13189|Culture|Sea|178.13
P13190|Idea|Suddenly|85.94
P13191|At|Billion|447.77
P13192|Possible|If|375.74
P13193|Show|Kid|345.98
P13194|Exactly|Model|146.11
P13195|Charge|Source|196.35
P13196|Job|Walk|85.64
P13197|Help|It|288.27
P13198|Put|Note|482.63
P13199|Begin|Work|429.27
P13200|Store|Finish|325.45
P13201|Husband|Avoid|340.46
P13202|Red|Some|138.2
P13203|Wait|Manage|207.71
P13204|Capital|Partner|14.93
P13205|Figure|According|391.25
P13206|Professional|Well|384.95
P13207|Place|Always|9.4
P13208|Million|Clearly|456.2
P13209|Once|Air|325.45
P13210|Would|Environmental|302.57
P13211|Event|Likely|9.19
P13212|Blue|Structure|129.93
P13213|Kind|Necessary|403.52
P13214|Job|Their|156.2
P13215|Yard|Detail|483.68
P13216|Claim|Sound|323.16
P13217|Yourself|Better|214.78
P13218|Argue|Pass|191.36
P13219|Receive|Unit|177.61
P13220|Only|Decade|129.74
P13221|Weight|Place|236.02
P13222|Ahead|Political|340.21
P13223|Word|Factor|413.03
P13224|Remain|Seek|201.59
P13225|Others|Give|55.64
P13226|Group|Training|258.2
P13227|Drive|Do|332.87
P13228|Sister|Environmental|422.43
P13229|Discuss|Interest|190.24
P13230|Mission|Go|325.43
P13231|Factor|Their|306.48
P13232|Artist|Say|152.75
P13233|Knowledge|Project|58.51
P13234|Sea|Artist|36.6
P13235|Hold|Whatever|494.24
P13236|Performance|Wish|322.09
P13237|Choose|Scene|431.44
P13238|Party|Prove|134.27
P13239|Short|Sister|356.99
P13240|House|Training|446.73
P13241|It|Public|152.9
P13242|Something|Skin|79.22
P13243|Available|Enjoy|383.91
P13244|Every|Old|450.35
P13245|College|Large|403.69
P13246|South|Economy|402.17
P13247|Mrs|Method|302.02
P13248|North|To|331.96
P13249|Rest|Factor|341.97
P13250|Morning|Charge|362.04
P13251|Glass|Room|329.42
P13252|Beautiful|Total|498.75
P13253|Control|Society|133.42
P13254|Appear|Call|212.19
P13255|Assume|Identify|197.2
P13256|Become|Throw|22.48
P13257|Nor|Could|355.49
P13258|Or|Their|288.16
P13259|Food|Rise|99.01
P13260|Experience|Participant|364.64
P13261|Health|Others|115.07
P13262|Position|Certain|269.64
P13263|Environmental|Offer|393.52
P13264|Between|Either|453.73
P13265|Fine|Spring|337.57
P13266|Room|However|256.12
P13267|Would|Lead|423.48
P13268|Soldier|Gun|421.12
P13269|Draw|Risk|438.86
P13270|Decade|Something|94.66
P13271|Friend|Her|53.31
P13272|Set|Field|68.33
P13273|After|Price|133.03
P13274|Good|Attorney|405.13
P13275|Edge|Increase|382.64
P13276|Deal|Help|95.62
P13277|Industry|Age|341.46
P13278|Heart|Account|171.14
P13279|Probably|Authority|49.2
P13280|Quickly|But|180.87
P13281|Focus|Dinner|373.38
P13282|Administration|Religious|157.01
P13283|Sometimes|Need|395.1
P13284|Size|Vote|169.0
P13285|Establish|Maybe|133.98
P13286|These|To|150.56
P13287|Into|System|426.35
P13288|Consider|Which|237.92
P13289|Significant|None|433.86
P13290|Understand|Four|293.87
P13291|Trade|Involve|472.43
P13292|Brother|Across|40.25
P13293|Be|Anyone|445.27
P13294|Citizen|Claim|252.74
P13295|Degree|Establish|434.41
P13296|Guy|Scene|193.93
P13297|Within|Short|152.69
P13298|Final|Resource|31.76
P13299|Grow|Affect|427.85
P13300|Follow|These|73.0
P13301|Ahead|Choose|104.15
P13302|Degree|Clearly|207.55
P13303|General|Mother|286.85
P13304|Allow|Defense|453.78
P13305|Great|Child|231.5
P13306|List|Type|161.61
P13307|World|Fund|359.26
P13308|Point|There|390.58
P13309|Citizen|Real|246.35
P13310|Give|Than|317.36
P13311|Young|Will|92.53
P13312|Clear|Company|319.08
P13313|List|Tend|7.33
P13314|All|Half|140.4
P13315|Career|Industry|381.79
P13316|Trip|Form|88.46
P13317|Moment|Everybody|383.42
P13318|Wrong|Business|247.34
P13319|Actually|Top|382.97
P13320|Window|Research|48.58
P13321|Away|Wind|309.17
P13322|Anyone|Deal|318.58
P13323|Far|Important|204.68
P13324|Why|Page|482.84
P13325|Chair|To|194.74
P13326|Summer|Yes|23.67
P13327|Control|Character|103.71
P13328|Dinner|Probably|189.69
P13329|Cut|Address|11.97
P13330|Company|Talk|164.5
P13331|Company|Mr|417.45
P13332|Cup|City|99.34
P13333|Image|Able|339.99
P13334|Share|Through|315.21
P13335|Country|Think|128.17
P13336|Entire|Never|348.29
P13337|Particularly|Article|175.45
P13338|Analysis|Adult|68.82
P13339|Available|Scientist|194.86
P13340|Market|Respond|296.39
P13341|Lot|Almost|87.67
P13342|Large|Lead|412.8
P13343|Opportunity|Western|152.61
P13344|If|Wish|148.96
P13345|Simply|Result|365.28
P13346|Fund|Few|300.2
P13347|Half|Sound|172.23
P13348|Control|Medical|444.55
P13349|Rule|Big|497.76
P13350|Something|Hour|174.65
P13351|Charge|Report|451.18
P13352|Pick|Information|182.83
P13353|Alone|Kind|98.27
P13354|Develop|Student|474.3
P13355|Administration|Moment|459.51
P13356|Area|Minute|204.68
P13357|Box|Hand|118.07
P13358|Language|Blue|364.95
P13359|Agent|North|69.95
P13360|Treatment|Table|368.37
P13361|Hair|Relate|296.9
P13362|Network|Run|88.65
P13363|Seven|Record|186.46
P13364|Enjoy|Task|327.02
P13365|Nice|Suggest|23.49
P13366|Song|Pull|438.89
P13367|Performance|Money|131.62
P13368|Family|Good|269.69
P13369|Actually|Nature|29.05
P13370|Happen|Area|497.37
P13371|Discuss|Special|332.68
P13372|Amount|Exactly|328.52
P13373|Page|Magazine|14.77
P13374|Event|Car|346.43
P13375|Reveal|Include|211.3
P13376|Chance|Describe|193.23
P13377|Life|I|275.9
P13378|Share|Order|239.83
P13379|Two|Establish|80.8
P13380|Low|Though|349.12
P13381|Conference|Evening|317.0
P13382|People|Avoid|154.05
P13383|One|Yes|332.52
P13384|Service|Step|332.93
P13385|Sport|Explain|138.64
P13386|Share|Material|304.79
P13387|Early|Soon|72.9
P13388|Weight|Rich|416.17
P13389|Whether|Yeah|56.93
P13390|Southern|Industry|360.79
P13391|Degree|Employee|63.28
P13392|Protect|Suffer|61.44
P13393|Nature|Send|57.6
P13394|One|Image|103.33
P13395|Time|Everybody|103.88
P13396|End|Reflect|135.18
P13397|Themselves|Trade|263.96
P13398|American|Crime|104.83
P13399|Outside|Left|353.2
P13400|Yeah|Call|151.2
P13401|Control|Close|24.51
P13402|Field|Son|250.7
P13403|Work|Woman|107.81
P13404|Particularly|Mean|466.9
P13405|Control|Generation|168.65
P13406|Appear|Represent|6.36
P13407|Threat|Direction|337.46
P13408|Past|Image|453.91
P13409|Difficult|Wait|418.44
P13410|Majority|Spend|336.17
P13411|So|Claim|78.83
P13412|Nice|Skin|49.59
P13413|Prevent|Us|258.29
P13414|A|Others|363.16
P13415|Wall|To|55.14
P13416|Story|A|131.67
P13417|Article|Window|119.42
P13418|Financial|Bill|494.39
P13419|Room|Physical|151.53
P13420|Tax|Speech|234.82
P13421|Staff|Discuss|54.41
P13422|Expert|Final|91.48
P13423|Building|Everyone|24.53
P13424|Federal|Interview|148.83
P13425|Sit|Baby|401.79
P13426|Course|Range|159.79
P13427|Pattern|Maintain|370.58
P13428|Community|Box|52.02
P13429|Treatment|List|380.31
P13430|Generation|Drug|27.72
P13431|Church|Hard|426.74
P13432|Key|Suggest|333.36
P13433|Thought|Change|89.4
P13434|Card|Anyone|181.98
P13435|Apply|Power|221.67
P13436|Modern|Gun|312.79
P13437|Interest|Argue|439.85
P13438|Part|Trouble|51.01
P13439|Decision|System|408.41
P13440|Here|Direction|95.52
P13441|During|Course|203.38
P13442|Face|Base|481.34
P13443|Reduce|Story|139.56
P13444|Hold|Skin|195.93
P13445|Inside|Necessary|426.08
P13446|Loss|Land|400.95
P13447|Than|Special|326.18
P13448|See|Strategy|399.47
P13449|Floor|Themselves|60.96
P13450|Never|Career|349.6
P13451|Thus|Wrong|34.03
P13452|Pass|Degree|471.52
P13453|Camera|Such|83.9
P13454|Visit|Pattern|210.93
P13455|Under|Than|297.42
P13456|Billion|Firm|402.12
P13457|Surface|Fund|340.8
P13458|Board|Whom|94.72
P13459|Evidence|From|192.98
P13460|Describe|Keep|182.51
P13461|Once|Happy|19.26
P13462|Half|When|343.81
P13463|Notice|Page|420.08
P13464|Best|Individual|486.86
P13465|Check|Glass|69.67
P13466|Cut|Within|460.6
P13467|Police|Note|60.9
P13468|Should|Decision|208.59
P13469|Brother|Court|27.76
P13470|They|Myself|134.5
P13471|Play|Against|160.55
P13472|Off|Spring|353.76
P13473|Thing|Receive|340.57
P13474|She|Main|384.93
P13475|Each|Anyone|290.44
P13476|Admit|Tv|284.68
P13477|Help|Participant|489.06
P13478|Street|Between|336.57
P13479|Everybody|Give|172.46
P13480|Foreign|Wide|263.94
P13481|They|Physical|351.79
P13482|Approach|Approach|52.14
P13483|It|Space|332.55
P13484|Price|Congress|128.05
P13485|Under|Suddenly|176.15
P13486|Garden|Fine|339.77
P13487|Effect|Old|195.51
P13488|Cut|Mention|420.32
P13489|Environmental|Company|281.38
P13490|Left|Truth|493.96
P13491|Imagine|Join|32.01
P13492|Five|Behavior|323.48
P13493|Economic|Cup|82.68
P13494|Major|New|425.18
P13495|Cup|Dark|426.68
P13496|Oil|Ready|435.36
P13497|Health|Some|42.06
P13498|That|Fear|248.37
P13499|Might|Strategy|124.24
P13500|Drive|Woman|485.22
P13501|Agency|That|29.92
P13502|Road|Couple|115.24
P13503|Approach|Season|323.44
P13504|Single|Live|204.62
P13505|Authority|American|121.32
P13506|Realize|Here|232.25
P13507|Commercial|Four|401.62
P13508|Decade|Top|226.81
P13509|Whom|Report|429.01
P13510|Effect|Rate|226.3
P13511|Accept|Argue|63.76
P13512|Knowledge|Share|251.2
P13513|Kind|His|328.42
P13514|People|However|55.81
P13515|Road|We|209.11
P13516|Able|Physical|280.78
P13517|Safe|Describe|5.08
P13518|Food|Single|49.99
P13519|Notice|Mouth|304.08
P13520|Television|Less|311.44
P13521|Human|Culture|155.78
P13522|Stuff|Film|256.63
P13523|Write|Wide|107.39
P13524|Admit|Research|337.38
P13525|Your|Leave|475.43
P13526|Often|South|184.85
P13527|Career|Your|31.87
P13528|What|Win|115.34
P13529|Item|Read|229.96
P13530|Ever|Word|282.27
P13531|Approach|Still|311.78
P13532|Try|Quality|239.2
P13533|Explain|Visit|330.3
P13534|Our|Mr|359.38
P13535|Realize|Different|61.44
P13536|Spring|Almost|380.86
P13537|Sign|Base|114.76
P13538|Democrat|Look|173.97
P13539|May|Focus|415.79
P13540|Shoulder|Institution|482.39
P13541|Half|Sing|149.53
P13542|Receive|Very|263.38
P13543|Foot|Onto|352.54
P13544|Vote|Product|27.66
P13545|Friend|Serious|86.26
P13546|Certain|Need|74.52
P13547|Door|Through|359.84
P13548|Seven|Wide|362.17
P13549|Region|Practice|57.95
P13550|Pull|Order|307.37
P13551|Easy|Government|97.83
P13552|Stand|Management|465.46
P13553|Any|Create|199.48
P13554|Suggest|Court|231.24
P13555|Involve|Both|391.8
P13556|Traditional|Be|359.81
P13557|Say|Foot|58.34
P13558|Suddenly|Tv|210.16
P13559|Management|Western|463.68
P13560|Paper|Least|419.55
P13561|Fine|My|296.46
P13562|As|Its|387.21
P13563|Maintain|Opportunity|228.0
P13564|Building|Threat|330.94
P13565|Then|How|478.31
P13566|Least|Social|71.64
P13567|Test|Organization|251.92
P13568|Simply|Staff|267.53
P13569|Bad|Fine|29.04
P13570|Fact|Fill|467.98
P13571|Entire|Party|420.21
P13572|Vote|Usually|244.05
P13573|Table|Crime|256.62
P13574|Learn|Himself|460.98
P13575|Assume|As|92.72
P13576|Area|Time|291.38
P13577|Food|Practice|366.59
P13578|Chair|Travel|68.55
P13579|For|Ago|196.77
P13580|Few|Fish|302.27
P13581|Newspaper|Per|441.93
P13582|Paper|Raise|254.53
P13583|His|Cost|195.41
P13584|You|End|489.85
P13585|The|Indeed|458.38
P13586|Someone|Response|382.38
P13587|Understand|Camera|140.43
P13588|Direction|Task|481.98
P13589|Miss|Guy|485.39
P13590|Myself|Can|229.16
P13591|Cold|Vote|71.02
P13592|Would|Experience|209.31
P13593|Production|View|351.51
P13594|In|Plant|375.47
P13595|Study|Happy|152.96
P13596|Threat|Benefit|352.24
P13597|Cup|Debate|431.05
P13598|Leader|Day|357.38
P13599|Care|Ask|468.08
P13600|Create|Less|318.13
P13601|Much|Example|104.44
P13602|Magazine|Current|313.96
P13603|It|Sport|148.84
P13604|Full|Receive|175.92
P13605|Task|Draw|337.82
P13606|Much|Pattern|490.76
P13607|Church|Catch|326.79
P13608|Important|Significant|479.37
P13609|Sign|Attack|254.43
P13610|Suffer|The|348.68
P13611|Remember|Local|164.58
P13612|Employee|Response|62.13
P13613|See|Watch|179.36
P13614|Last|Director|242.78
P13615|Management|Player|287.47
P13616|Pass|Room|335.24
P13617|History|Music|211.65
P13618|Career|Stay|375.2
P13619|Science|Without|421.49
P13620|Morning|Quite|146.53
P13621|Industry|Pretty|424.41
P13622|Require|Become|405.11
P13623|Wide|Matter|263.75
P13624|Eye|Also|17.51
P13625|Certain|From|76.94
P13626|Those|Case|336.78
P13627|Century|Discussion|103.95
P13628|Yard|Arm|376.34
P13629|Down|Off|84.66
P13630|Light|Direction|146.87
P13631|Board|Someone|129.03
P13632|Cup|Race|420.49
P13633|Organization|Industry|346.84
P13634|Sell|Serious|151.09
P13635|If|We|378.03
P13636|Attack|Child|20.99
P13637|Town|Poor|407.94
P13638|Mother|Effect|55.73
P13639|Too|Weight|434.68
P13640|Peace|Already|371.05
P13641|Trouble|Ago|433.1
P13642|You|Exist|372.49
P13643|Nation|Hand|282.83
P13644|Worry|Detail|122.61
P13645|Beyond|Painting|393.23
P13646|Take|Fact|400.42
P13647|Of|Themselves|147.38
P13648|Serious|Can|333.92
P13649|Course|Air|463.61
P13650|Future|Within|196.84
P13651|Once|As|478.57
P13652|Level|Here|488.03
P13653|Key|Camera|159.76
P13654|Ground|She|278.3
P13655|Early|Will|11.42
P13656|Happy|Attention|129.41
P13657|Relationship|Receive|312.18
P13658|Place|First|391.56
P13659|Explain|Near|435.71
P13660|Physical|Over|415.84
P13661|North|Speak|456.19
P13662|Someone|Sign|353.79
P13663|Require|Catch|325.58
P13664|Which|Computer|378.78
P13665|Set|Personal|275.57
P13666|Business|Push|303.68
P13667|Once|Majority|389.19
P13668|Significant|Offer|482.32
P13669|Final|Baby|150.62
P13670|Pretty|Home|92.83
P13671|Score|Personal|342.92
P13672|Drug|Machine|97.55
P13673|American|Able|91.03
P13674|Majority|Almost|259.35
P13675|Station|Seek|191.71
P13676|Message|Number|217.11
P13677|Woman|Film|280.52
P13678|Such|Keep|69.38
P13679|Five|Poor|294.07
P13680|Rock|Serious|131.23
P13681|Onto|Project|168.63
P13682|Month|Threat|356.3
P13683|Develop|Wait|81.63
P13684|Address|Image|81.08
P13685|Forget|Degree|164.7
P13686|As|She|30.17
P13687|Call|Return|466.53
P13688|City|Push|309.73
P13689|Music|Specific|332.64
P13690|Stage|Treat|247.82
P13691|Speak|Low|288.48
P13692|Matter|Process|182.25
P13693|Believe|Myself|393.1
P13694|Media|Car|162.34
P13695|Prepare|Clearly|113.88
P13696|Yet|Town|96.02
P13697|Every|Again|38.75
